Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aclnnMm,,,2.313,2.313,1588.744,1588.744,1588.744,1588.744
P16Dep/trace-01-event_wait/backlog-02,,,11.978,17.327,0,1118.484,0,1118.484
aten::mm,"4096,4096;
4096,4096;
4096,4096",,3.237,5.349,0,1118.484,0,1118.484
aclnnMm,,,2.112,2.112,1118.484,1118.484,1118.484,1118.484
P16Dep/trace-01-event_wait/backlog-03,,,10.301,16.051,0,423.717,0,423.717
aten::mm,"4096,4096;
4096,4096;
4096,4096",,3.277,5.75,0,423.717,0,423.717
aclnnMm,,,2.473,2.473,423.717,423.717,423.717,423.717
P16Dep/trace-01-event_wait/backlog-04,,,10.092,16.081,0,424.957,0,424.957
aten::mm,"4096,4096;
4096,4096;
4096,4096",,3.675,5.989,0,424.957,0,424.957
aclnnMm,,,2.314,2.314,424.957,424.957,424.957,424.957
P16Dep/trace-01-event_wait/produce-Y,,,10.551,16.957,0,426.357,0,426.357
aten::mm,"4096,4096;
4096,4096;
4096,4096",,3.217,6.406,0,426.357,0,426.357
aclnnMm,,,3.189,3.189,426.357,426.357,426.357,426.357
P16Dep/trace-01-event_wait/record-A,,,13.59,25.06,0,0.02,0,0
Event::record,,,8.94,11.47,0,0.02,0,0
record_event,,,2.53,2.53,0.02,0.02,0,0
P16Dep/trace-01-event_wait/wait-A,,,13.666,25.51,0,4906.596,0,0
Event::wait,,,9.236,11.844,0,4906.596,0,0
wait_event,,,2.608,2.608,4906.596,4906.596,0,0
P16Dep/trace-01-event_wait/consume-Y,,,13.134,24.572,0,19.281,0,0
aten::mul,"4096,4096;
;
4096,4096",,3.655,11.438,0,19.281,0,0
aten::item,,,0.513,1.012,0,0,0,0
aten::_local_scalar_dense,,,0.499,0.499,0,0,0,0
aclnnMuls,,,6.771,6.771,19.281,19.281,0,0
P16Dep/trace-01-event_wait/record-B,,,12.847,23.477,0,0.02,0,0
Event::record,,,8.01,10.63,0,0.02,0,0
record_event,,,2.62,2.62,0.02,0.02,0,0
P16Dep/trace-01-event_wait/independent-00,,,12.701,18.526,0,600.164,0,0
aten::mul,"67108864;
;
67108864",,2.968,5.825,0,600.164,0,0
aten::item,,,0.283,0.542,0,0,0,0
aten::_local_scalar_dense,,,0.259,0.259,0,0,0,0
aclnnMuls,,,2.315,2.315,600.164,600.164,0,0
P16Dep/trace-01-event_wait/independent-01,,,11.218,16.292,0,547.382,0,0
aten::mul,"67108864;
;
67108864",,2.433,5.074,0,547.382,0,0
aten::item,,,0.261,0.448,0,0,0,0
aten::_local_scalar_dense,,,0.187,0.187,0,0,0,0
aclnnMuls,,,2.193,2.193,547.382,547.382,0,0
P16Dep/trace-01-event_wait/independent-02,,,11.379,16.555,0,553.282,0,0
aten::mul,"67108864;
;
67108864",,2.393,5.176,0,553.282,0,0
aten::item,,,0.421,0.535,0,0,0,0
aten::_local_scalar_dense,,,0.114,0.114,0,0,0,0
aclnnMuls,,,2.248,2.248,553.282,553.282,0,0
P16Dep/trace-01-event_wait/independent-03,,,11.904,17.878,0,558.443,0,0
aten::mul,"67108864;
;
67108864",,2.287,5.974,0,558.443,0,0
aten::item,,,0.498,1.287,0,0,0,0
aten::_local_scalar_dense,,,0.789,0.789,0,0,0,0
aclnnMuls,,,2.4,2.4,558.443,558.443,0,0
P16Dep/trace-01-event_wait/independent-04,,,13.802,18.451,0,547.302,0,0
aten::mul,"67108864;
;
67108864",,2.216,4.649,0,547.302,0,0
aten::item,,,0.23,0.365,0,0,0,0
aten::_local_scalar_dense,,,0.135,0.135,0,0,0,0
aclnnMuls,,,2.068,2.068,547.302,547.302,0,0
P16Dep/trace-01-event_wait/independent-05,,,11.11,16.257,0,569.562,0,0
aten::mul,"67108864;
;
67108864",,2.319,5.147,0,569.562,0,0
aten::item,,,0.385,0.505,0,0,0,0
aten::_local_scalar_dense,,,0.12,0.12,0,0,0,0
aclnnMuls,,,2.323,2.323,569.562,569.562,0,0
P16Dep/trace-01-event_wait/record-C,,,12.778,27.27,0,0.0,0,0
Event::record,,,8.402,14.492,0,0.0,0,0
record_event,,,6.09,6.09,0.0,0.0,0,0
P16Dep/trace-01-event_wait/join-A,,,12.909,4678.644,0,0,0,0
Event::synchronize,,,4665.735,4665.735,0,0,0,0
P16Dep/trace-01-event_wait/join-B,,,13.479,26.116,0,0,0,0
Event::synchronize,,,12.637,12.637,0,0,0,0
P16Dep/trace-01-event_wait/join-C,,,12.219,20.31,0,0,0,0
Event::synchronize,,,8.091,8.091,0,0,0,0
P16Dep/check/trace-01-event_wait,,,45.98,6408.545,0,6171.307,0,0
aten::eq,"4096,4096;
",,3.016,7.051,0,22.121,0,0
empty_tensor,,,2.115,2.115,0,0,0,0
aclnnEqScalar,,,1.92,1.92,22.121,22.121,0,0
aten::all,"4096,4096",,4.777,6.477,0,32.301,0,0
empty_tensor,,,1.019,1.019,0,0,0,0
aclnnAll,,,0.681,0.681,32.301,32.301,0,0
aten::item,,,0.746,80.87,0,0,0,0
aten::_local_scalar_dense,,,80.124,80.124,0,0,0,0
aten::eq,"67108864;
",,2.289,7.225,0,380.755,0,0
empty_tensor,,,2.877,2.877,0,0,0,0
aclnnEqScalar,,,2.059,2.059,380.755,380.755,0,0
aten::all,67108864,,2.421,4.804,0,56.963,0,0
empty_tensor,,,0.803,0.803,0,0,0,0
aclnnAll,,,1.58,1.58,56.963,56.963,0,0
aten::item,,,0.673,466.808,0,0,0,0
aten::_local_scalar_dense,,,466.135,466.135,0,0,0,0
aten::eq,"4096,4096;
",,2.104,5.489,0,41.202,0,0
empty_tensor,,,1.126,1.126,0,0,0,0
aclnnEqScalar,,,2.259,2.259,41.202,41.202,0,0
aten::count_nonzero,"4096,4096;
",,4.819,17.872,0,2812.992,0,0
aten::ne,"4096,4096;
",,3.366,5.192,0,215.94799999999998,0,0
empty_tensor,,,1.133,1.133,0,0,0,0
aclnnNeScalar,,,0.693,0.693,215.94799999999998,215.94799999999998,0,0
empty_tensor,,,0.83,0.83,0,0,0,0
aclnnReduceSum,,,7.031,7.031,2597.044,2597.044,0,0
aten::item,,,0.855,2869.042,0,0,0,0
aten::_local_scalar_dense,,,2868.187,2868.187,0,0,0,0
aten::eq,"4096,4096;
",,2.339,5.816,0,39.242,0,0
empty_tensor,,,1.049,1.049,0,0,0,0
aclnnEqScalar,,,2.428,2.428,39.242,39.242,0,0
aten::count_nonzero,"4096,4096;
",,3.091,8.317,0,2785.7309999999998,0,0
aten::ne,"4096,4096;
",,2.311,3.892,0,196.108,0,0
empty_tensor,,,0.902,0.902,0,0,0,0
aclnnNeScalar,,,0.679,0.679,196.108,196.108,0,0
empty_tensor,,,0.778,0.778,0,0,0,0
aclnnReduceSum,,,0.556,0.556,2589.623,2589.623,0,0
aten::item,,,0.775,2852.242,0,0,0,0
aten::_local_scalar_dense,,,2851.467,2851.467,0,0,0,0
aten::view,"4096,4096;
",,3.833,3.833,0,0,0,0
aten::slice,"16777216;
;
;
;
",,5.685,8.975,0,0,0,0
aten::as_strided,"16777216;
;
;
",,3.29,3.29,0,0,0,0
aten::to,"8;
;
;
;
;
;
;
",,1.41,17.175,0,0,0,0
aten::_to_copy,"8;
;
;
;
;
;
",,3.42,15.765,0,0,0,0
aten::empty,";
;
;
;
;
",,1.636,1.636,0,0,0,0
aten::copy_,"8;
8;
",,10.709,10.709,0,0,0,0
aten::resolve_conj,8,,0.394,0.394,0,0,0,0
aten::resolve_neg,8,,0.175,0.175,0,0,0,0
aten::fill_,"4096,4096;
",,3.255,5.994,0,15.581,0,0
aclnnInplaceFillScalar,,,2.739,2.739,15.581,15.581,0,0
aten::fill_,"4096,4096;
",,1.615,2.334,0,20.581,0,0
aclnnInplaceFillScalar,,,0.719,0.719,20.581,20.581,0,0
P16Dep/trace-02-event_wait/backlog-00,,,21.968,31.546,0,924.737,0,924.737
aten::mm,"4096,4096;
4096,4096;
4096,4096",,6.78,9.578,0,924.737,0,924.737
aclnnMm,,,2.798,2.798,924.737,924.737,924.737,924.737
P16Dep/trace-02-event_wait/backlog-01,,,14.225,20.171,0,1675.487,0,1675.487
aten::mm,"4096,4096;
4096,4096;
4096,4096",,3.646,5.946,0,1675.487,0,1675.487
aclnnMm,,,2.3,2.3,1675.487,1675.487,1675.487,1675.487
P16Dep/trace-02-event_wait/backlog-02,,,11.022,21.047,0,1272.071,0,1272.071
aten::mm,"4096,4096;
4096,4096;
4096,4096",,3.373,10.025,0,1272.071,0,1272.071
aclnnMm,,,6.652,6.652,1272.071,1272.071,1272.071,1272.071
P16Dep/trace-02-event_wait/backlog-03,,,10.838,19.28,0,426.917,0,426.917
aten::mm,"4096,4096;
4096,4096;
4096,4096",,6.191,8.442,0,426.917,0,426.917
aclnnMm,,,2.251,2.251,426.917,426.917,426.917,426.917
P16Dep/trace-02-event_wait/backlog-04,,,10.386,15.843,0,425.757,0,425.757
aten::mm,"4096,4096;
4096,4096;
4096,4096",,3.339,5.457,0,425.757,0,425.757
aclnnMm,,,2.118,2.118,425.757,425.757,425.757,425.757
P16Dep/trace-02-event_wait/produce-Y,,,12.46,18.025,0,427.037,0,427.037
aten::mm,"4096,4096;
4096,4096;
4096,4096",,3.21,5.565,0,427.037,0,427.037
aclnnMm,,,2.355,2.355,427.037,427.037,427.037,427.037
P16Dep/trace-02-event_wait/record-A,,,14.253,26.349,0,0.02,0,0
Event::record,,,9.671,12.096,0,0.02,0,0
record_event,,,2.425,2.425,0.02,0.02,0,0
P16Dep/trace-02-event_wait/wait-A,,,15.663,30.147,0,4942.358,0,0
Event::wait,,,11.559,14.484,0,4942.358,0,0
wait_event,,,2.925,2.925,4942.358,4942.358,0,0
P16Dep/trace-02-event_wait/consume-Y,,,15.864,22.666,0,20.721,0,0
aten::mul,"4096,4096;
;
4096,4096",,3.86,6.802,0,20.721,0,0
aten::item,,,0.58,0.955,0,0,0,0
aten::_local_scalar_dense,,,0.375,0.375,0,0,0,0
aclnnMuls,,,1.987,1.987,20.721,20.721,0,0
P16Dep/trace-02-event_wait/record-B,,,12.778,27.972,0,0.02,0,0
Event::record,,,7.982,15.194,0,0.02,0,0
record_event,,,7.212,7.212,0.02,0.02,0,0
P16Dep/trace-02-event_wait/independent-00,,,15.047,20.881,0,604.084,0,0
aten::mul,"67108864;
;
67108864",,2.9,5.834,0,604.084,0,0
aten::item,,,0.417,0.651,0,0,0,0
aten::_local_scalar_dense,,,0.234,0.234,0,0,0,0
aclnnMuls,,,2.283,2.283,604.084,604.084,0,0
P16Dep/trace-02-event_wait/independent-01,,,11.776,16.861,0,571.123,0,0
aten::mul,"67108864;
;
67108864",,2.371,5.085,0,571.123,0,0
aten::item,,,0.289,0.454,0,0,0,0
aten::_local_scalar_dense,,,0.165,0.165,0,0,0,0
aclnnMuls,,,2.26,2.26,571.123,571.123,0,0
P16Dep/trace-02-event_wait/independent-02,,,11.148,18.251,0,566.542,0,0
aten::mul,"67108864;
;
67108864",,3.803,7.103,0,566.542,0,0
aten::item,,,0.239,0.353,0,0,0,0
aten::_local_scalar_dense,,,0.114,0.114,0,0,0,0
aclnnMuls,,,2.947,2.947,566.542,566.542,0,0
P16Dep/trace-02-event_wait/independent-03,,,10.981,15.74,0,549.542,0,0
aten::mul,"67108864;
;
67108864",,2.238,4.759,0,549.542,0,0
aten::item,,,0.244,0.428,0,0,0,0
aten::_local_scalar_dense,,,0.184,0.184,0,0,0,0
aclnnMuls,,,2.093,2.093,549.542,549.542,0,0
P16Dep/trace-02-event_wait/independent-04,,,12.182,19.869,0,564.623,0,0
aten::mul,"67108864;
;
67108864",,2.315,7.687,0,564.623,0,0
aten::item,,,1.608,2.47,0,0,0,0
aten::_local_scalar_dense,,,0.862,0.862,0,0,0,0
aclnnMuls,,,2.902,2.902,564.623,564.623,0,0
P16Dep/trace-02-event_wait/independent-05,,,12.18,18.281,0,563.423,0,0
aten::mul,"67108864;
;
67108864",,3.208,6.101,0,563.423,0,0
aten::item,,,0.239,0.513,0,0,0,0
aten::_local_scalar_dense,,,0.274,0.274,0,0,0,0
aclnnMuls,,,2.38,2.38,563.423,563.423,0,0
P16Dep/trace-02-event_wait/record-C,,,13.389,27.862,0,0.02,0,0
Event::record,,,11.76,14.473,0,0.02,0,0
record_event,,,2.713,2.713,0.02,0.02,0,0
P16Dep/trace-02-event_wait/join-A,,,15.788,4699.925,0,0,0,0
Event::synchronize,,,4684.137,4684.137,0,0,0,0
P16Dep/trace-02-event_wait/join-B,,,12.523,24.123,0,0,0,0
Event::synchronize,,,11.6,11.6,0,0,0,0
P16Dep/trace-02-event_wait/join-C,,,12.167,20.14,0,0,0,0
Event::synchronize,,,7.973,7.973,0,0,0,0
P16Dep/check/trace-02-event_wait,,,43.58,6392.663,0,6155.887,0,0
aten::eq,"4096,4096;
",,3.321,13.499,0,21.961,0,0
empty_tensor,,,2.37,2.37,0,0,0,0
aclnnEqScalar,,,7.808,7.808,21.961,21.961,0,0
aten::all,"4096,4096",,3.359,5.434,0,29.941,0,0
empty_tensor,,,1.028,1.028,0,0,0,0
aclnnAll,,,1.047,1.047,29.941,29.941,0,0
aten::item,,,0.783,80.345,0,0,0,0
aten::_local_scalar_dense,,,79.562,79.562,0,0,0,0
aten::eq,"67108864;
",,2.428,6.032,0,380.096,0,0
empty_tensor,,,1.153,1.153,0,0,0,0
aclnnEqScalar,,,2.451,2.451,380.096,380.096,0,0
aten::all,67108864,,3.287,6.712,0,56.642,0,0
empty_tensor,,,2.332,2.332,0,0,0,0
aclnnAll,,,1.093,1.093,56.642,56.642,0,0
aten::item,,,0.506,461.641,0,0,0,0
aten::_local_scalar_dense,,,461.135,461.135,0,0,0,0
aten::eq,"4096,4096;
",,2.276,5.418,0,41.502,0,0
empty_tensor,,,1.029,1.029,0,0,0,0
aclnnEqScalar,,,2.113,2.113,41.502,41.502,0,0
aten::count_nonzero,"4096,4096;
",,4.082,11.557,0,2803.612,0,0
aten::ne,"4096,4096;
",,3.221,5.018,0,206.84799999999998,0,0
empty_tensor,,,1.025,1.025,0,0,0,0
aclnnNeScalar,,,0.772,0.772,206.84799999999998,206.84799999999998,0,0
empty_tensor,,,0.85,0.85,0,0,0,0
aclnnReduceSum,,,1.607,1.607,2596.764,2596.764,0,0
aten::item,,,0.843,2866.013,0,0,0,0
aten::_local_scalar_dense,,,2865.17,2865.17,0,0,0,0
aten::eq,"4096,4096;
",,2.101,10.001,0,39.002,0,0
empty_tensor,,,0.987,0.987,0,0,0,0
aclnnEqScalar,,,6.913,6.913,39.002,39.002,0,0
aten::count_nonzero,"4096,4096;
",,3.014,9.915,0,2783.131,0,0
aten::ne,"4096,4096;
",,2.695,4.549,0,193.827,0,0
empty_tensor,,,1.086,1.086,0,0,0,0
aclnnNeScalar,,,0.768,0.768,193.827,193.827,0,0
empty_tensor,,,0.803,0.803,0,0,0,0
aclnnReduceSum,,,1.549,1.549,2589.304,2589.304,0,0
aten::item,,,0.696,2846.962,0,0,0,0
aten::_local_scalar_dense,,,2846.266,2846.266,0,0,0,0
aten::view,"4096,4096;
",,3.628,3.628,0,0,0,0
aten::slice,"16777216;
;
;
;
",,4.017,5.334,0,0,0,0
aten::as_strided,"16777216;
;
;
",,1.317,1.317,0,0,0,0
aten::to,"8;
;
;
;
;
;
;
",,1.245,15.82,0,0,0,0
aten::_to_copy,"8;
;
;
;
;
;
",,2.857,14.575,0,0,0,0
aten::empty,";
;
;
;
;
",,1.415,1.415,0,0,0,0
aten::copy_,"8;
8;
",,10.303,10.303,0,0,0,0
aten::resolve_conj,8,,0.421,0.421,0,0,0,0
aten::resolve_neg,8,,0.351,0.351,0,0,0,0
aten::fill_,"4096,4096;
",,3.364,6.082,0,15.36,0,0
aclnnInplaceFillScalar,,,2.718,2.718,15.36,15.36,0,0
aten::fill_,"4096,4096;
",,1.61,2.413,0,19.581,0,0
aclnnInplaceFillScalar,,,0.803,0.803,19.581,19.581,0,0
P16Dep/trace-02-no_wait/backlog-00,,,16.722,25.358,0,1198.968,0,1198.968
aten::mm,"4096,4096;
4096,4096;
4096,4096",,6.141,8.636,0,1198.968,0,1198.968
aclnnMm,,,2.495,2.495,1198.968,1198.968,1198.968,1198.968
P16Dep/trace-02-no_wait/backlog-01,,,11.95,18.257,0,1574.063,0,1574.063
aten::mm,"4096,4096;
4096,4096;
4096,4096",,4.042,6.307,0,1574.063,0,1574.063
aclnnMm,,,2.265,2.265,1574.063,1574.063,1574.063,1574.063
P16Dep/trace-02-no_wait/backlog-02,,,10.824,16.421,0,1047.842,0,1047.842
aten::mm,"4096,4096;
4096,4096;
4096,4096",,3.323,5.597,0,1047.842,0,1047.842
aclnnMm,,,2.274,2.274,1047.842,1047.842,1047.842,1047.842
P16Dep/trace-02-no_wait/backlog-03,,,11.93,21.778,0,427.317,0,427.317
aten::mm,"4096,4096;
4096,4096;
4096,4096",,3.375,9.848,0,427.317,0,427.317
aclnnMm,,,6.473,6.473,427.317,427.317,427.317,427.317
P16Dep/trace-02-no_wait/backlog-04,,,10.857,16.384,0,426.257,0,426.257
aten::mm,"4096,4096;
4096,4096;
4096,4096",,3.211,5.527,0,426.257,0,426.257
aclnnMm,,,2.316,2.316,426.257,426.257,426.257,426.257
P16Dep/trace-02-no_wait/produce-Y,,,11.015,16.698,0,426.037,0,426.037
aten::mm,"4096,4096;
4096,4096;
4096,4096",,3.6,5.683,0,426.037,0,426.037
aclnnMm,,,2.083,2.083,426.037,426.037,426.037,426.037
P16Dep/trace-02-no_wait/record-A,,,13.272,25.677,0,0.02,0,0
Event::record,,,9.616,12.405,0,0.02,0,0
record_event,,,2.789,2.789,0.02,0.02,0,0
P16Dep/trace-02-no_wait/consume-Y,,,15.072,22.032,0,27.941,0,0
aten::mul,"4096,4096;
;
4096,4096",,3.708,6.96,0,27.941,0,0
aten::item,,,0.524,0.929,0,0,0,0
aten::_local_scalar_dense,,,0.405,0.405,0,0,0,0
aclnnMuls,,,2.323,2.323,27.941,27.941,0,0
P16Dep/trace-02-no_wait/record-B,,,12.751,28.076,0,0.02,0,0
Event::record,,,12.445,15.325,0,0.02,0,0
record_event,,,2.88,2.88,0.02,0.02,0,0
P16Dep/trace-02-no_wait/independent-00,,,12.823,18.708,0,607.504,0,0
aten::mul,"67108864;
;
67108864",,3.125,5.885,0,607.504,0,0
aten::item,,,0.308,0.556,0,0,0,0
aten::_local_scalar_dense,,,0.248,0.248,0,0,0,0
aclnnMuls,,,2.204,2.204,607.504,607.504,0,0
P16Dep/trace-02-no_wait/independent-01,,,12.404,20.382,0,538.582,0,0
aten::mul,"67108864;
;
67108864",,2.676,7.978,0,538.582,0,0
aten::item,,,0.292,1.847,0,0,0,0
aten::_local_scalar_dense,,,1.555,1.555,0,0,0,0
aclnnMuls,,,3.455,3.455,538.582,538.582,0,0
P16Dep/trace-02-no_wait/independent-02,,,11.162,16.817,0,573.343,0,0
aten::mul,"67108864;
;
67108864",,2.963,5.655,0,573.343,0,0
aten::item,,,0.266,0.375,0,0,0,0
aten::_local_scalar_dense,,,0.109,0.109,0,0,0,0
aclnnMuls,,,2.317,2.317,573.343,573.343,0,0
P16Dep/trace-02-no_wait/independent-03,,,10.58,16.405,0,557.682,0,0
aten::mul,"67108864;
;
67108864",,2.195,5.825,0,557.682,0,0
aten::item,,,0.285,0.44,0,0,0,0
aten::_local_scalar_dense,,,0.155,0.155,0,0,0,0
aclnnMuls,,,3.19,3.19,557.682,557.682,0,0
P16Dep/trace-02-no_wait/independent-04,,,10.997,16.48,0,544.722,0,0
aten::mul,"67108864;
;
67108864",,2.757,5.483,0,544.722,0,0
aten::item,,,0.236,0.348,0,0,0,0
aten::_local_scalar_dense,,,0.112,0.112,0,0,0,0
aclnnMuls,,,2.378,2.378,544.722,544.722,0,0
P16Dep/trace-02-no_wait/independent-05,,,11.269,16.31,0,553.362,0,0
aten::mul,"67108864;
;
67108864",,2.354,5.041,0,553.362,0,0
aten::item,,,0.216,0.327,0,0,0,0
aten::_local_scalar_dense,,,0.111,0.111,0,0,0,0
aclnnMuls,,,2.36,2.36,553.362,553.362,0,0
P16Dep/trace-02-no_wait/record-C,,,13.699,25.44,0,0.02,0,0
Event::record,,,8.721,11.741,0,0.02,0,0
record_event,,,3.02,3.02,0.02,0.02,0,0
P16Dep/trace-02-no_wait/join-A,,,12.664,4698.196,0,0,0,0
Event::synchronize,,,4685.532,4685.532,0,0,0,0
P16Dep/trace-02-no_wait/join-B,,,11.665,19.494,0,0,0,0
Event::synchronize,,,7.829,7.829,0,0,0,0
P16Dep/trace-02-no_wait/join-C,,,11.761,19.481,0,0,0,0
Event::synchronize,,,7.72,7.72,0,0,0,0
P16Dep/check/trace-02-no_wait,,,82.777,6608.988,0,6262.05,0,0
aten::eq,"4096,4096;
",,2.962,7.254,0,22.181,0,0
empty_tensor,,,2.18,2.18,0,0,0,0
aclnnEqScalar,,,2.112,2.112,22.181,22.181,0,0
aten::all,"4096,4096",,4.16,6.616,0,29.961,0,0
empty_tensor,,,0.982,0.982,0,0,0,0
aclnnAll,,,1.474,1.474,29.961,29.961,0,0
aten::item,,,0.759,83.324,0,0,0,0
aten::_local_scalar_dense,,,82.565,82.565,0,0,0,0
aten::eq,"67108864;
",,2.25,9.529,0,370.735,0,0
empty_tensor,,,1.144,1.144,0,0,0,0
aclnnEqScalar,,,6.135,6.135,370.735,370.735,0,0
aten::all,67108864,,2.406,4.442,0,57.362,0,0
empty_tensor,,,1.127,1.127,0,0,0,0
aclnnAll,,,0.909,0.909,57.362,57.362,0,0
aten::item,,,0.528,457.343,0,0,0,0
aten::_local_scalar_dense,,,456.815,456.815,0,0,0,0
aten::eq,"4096,4096;
",,2.19,5.447,0,41.102,0,0
empty_tensor,,,0.963,0.963,0,0,0,0
aclnnEqScalar,,,2.294,2.294,41.102,41.102,0,0
aten::count_nonzero,"4096,4096;
",,4.197,12.459,0,2803.8320000000003,0,0
aten::ne,"4096,4096;
",,3.83,6.585,0,206.728,0,0
empty_tensor,,,1.888,1.888,0,0,0,0
aclnnNeScalar,,,0.867,0.867,206.728,206.728,0,0
empty_tensor,,,0.678,0.678,0,0,0,0
aclnnReduceSum,,,0.999,0.999,2597.1040000000003,2597.1040000000003,0,0
aten::item,,,0.937,2868.26,0,0,0,0
aten::_local_scalar_dense,,,2867.323,2867.323,0,0,0,0
aten::eq,"4096,4096;
",,2.74,6.159,0,39.201,0,0
empty_tensor,,,1.184,1.184,0,0,0,0
aclnnEqScalar,,,2.235,2.235,39.201,39.201,0,0
aten::count_nonzero,"4096,4096;
",,3.213,10.929,0,2785.772,0,0
aten::ne,"4096,4096;
",,2.489,4.652,0,196.06799999999998,0,0
empty_tensor,,,1.341,1.341,0,0,0,0
aclnnNeScalar,,,0.822,0.822,196.06799999999998,196.06799999999998,0,0
empty_tensor,,,0.639,0.639,0,0,0,0
aclnnReduceSum,,,2.425,2.425,2589.704,2589.704,0,0
aten::item,,,0.808,2848.196,0,0,0,0
aten::_local_scalar_dense,,,2847.388,2847.388,0,0,0,0
aten::view,"4096,4096;
",,3.385,3.385,0,0,0,0
aten::slice,"16777216;
;
;
;
",,4.609,5.925,0,0,0,0
aten::as_strided,"16777216;
;
;
",,1.316,1.316,0,0,0,0
aten::to,"8;
;
;
;
;
;
;
",,1.214,16.067,0,0,0,0
aten::_to_copy,"8;
;
;
;
;
;
",,3.26,14.853,0,0,0,0
aten::empty,";
;
;
;
;
",,1.46,1.46,0,0,0,0
aten::copy_,"8;
8;
",,10.133,10.133,0,0,0,0
aten::resolve_conj,8,,0.372,0.372,0,0,0,0
aten::resolve_neg,8,,0.193,0.193,0,0,0,0
aten::mul,"4096,4096;
;
4096,4096",,4.12,7.436,0,56.662,0,0
aten::item,,,0.304,0.808,0,0,0,0
aten::_local_scalar_dense,,,0.504,0.504,0,0,0,0
aclnnMuls,,,2.508,2.508,56.662,56.662,0,0
Event::record,,,15.522,17.585,0,0.02,0,0
record_event,,,2.063,2.063,0.02,0.02,0,0
Event::synchronize,,,57.661,57.661,0,0,0,0
aten::eq,"4096,4096;
",,2.394,7.34,0,25.261,0,0
empty_tensor,,,2.681,2.681,0,0,0,0
aclnnEqScalar,,,2.265,2.265,25.261,25.261,0,0
aten::all,"4096,4096",,3.081,4.938,0,29.961,0,0
empty_tensor,,,0.839,0.839,0,0,0,0
aclnnAll,,,1.018,1.018,29.961,29.961,0,0
aten::item,,,0.721,85.351,0,0,0,0
aten::_local_scalar_dense,,,84.63,84.63,0,0,0,0
