trace_index,kernel,task_type,task_id,stream_id,device_start_us,device_duration_us,phase,host_operator,host_ancestry,host_start_us,host_duration_us,torch_flow_id,cann_flow_id,cann_launch,cann_connection_verified,kernel_csv_verified,route
9152,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,1366,46,1790085076513326.169,8.32,step=3,aclnnAddmm,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076513305.320,2.354,1790085076513326169,7752415969280,Node@launch,True,True,aten_to_aclnn
9154,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1367,46,1790085076513375.590,2.5405,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076513361.585,3.114,1790085076513375590,7769595838464,Node@launch,True,True,aten_to_aclnn
9156,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1368,46,1790085076513379.051,2.48,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076513370.457,0.943,1790085076513379051,7786775707648,Node@launch,True,True,aten_to_aclnn
9158,_triton_rope,AI_VECTOR_CORE,1369,46,1790085076513561.938,11.7205,step=3,_triton_rope,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""_triton_rope""]",1790085076513540.700,2.929,1790085076513561938,7812545511424,Node@launch,True,True,triton
9160,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1370,46,1790085076513669.562,2.52,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076513649.777,4.301,1790085076513669562,7825430413312,Node@launch,True,True,atb
9162,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,1371,46,1790085076513685.383,10.3605,step=3,ReshapeCacheOperation,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""ReshapeCacheOperation""]",1790085076513666.682,1.448,1790085076513685383,7851200217088,Node@launch,True,True,atb
9164,aclnnContiguous_SliceAiCore_Slice,AI_VECTOR_CORE,1372,46,1790085076513791.387,3.06,step=3,aclnnFusedInferAttentionScoreV3,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076513767.084,2.588,1790085076513791387,7898444857344,Node@launch,True,True,torch_npu
9166,FusedInferAttentionScore,MIX_AIC,1373,46,1790085076513804.528,28.681,step=3,aclnnFusedInferAttentionScoreV3,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076513767.084,2.588,1790085076513804528,7919919693824,Node@launch,True,True,torch_npu
10471,MEMCPY_ASYNC,SDMA_SQE,1374,46,1790085076513834.189,1.04,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076513789.614,0.847,1790085076513834189,7945689497600,AscendCL@aclnnInplaceCopy,True,False,runtime_copy
9168,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1375,46,1790085076513879.991,7.38,step=3,aclnnMatmul,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076513861.343,2.246,1790085076513879991,7975754268672,Node@launch,True,True,aten_to_aclnn
9170,AddRmsNormBias,AI_VECTOR_CORE,1376,46,1790085076513940.353,13.521,step=3,aclnnAddRmsNormBias,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076513917.469,3.618,1790085076513940353,8001524072448,Node@launch,True,True,ascend_custom_cpp
9172,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1377,46,1790085076514005.356,23.021,step=3,aclnnMatmul,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076513958.336,3.706,1790085076514005356,8022998908928,Node@launch,True,True,aten_to_aclnn
9174,SwiGlu,AI_VECTOR_CORE,1378,46,1790085076514028.397,15.6005,step=3,aclnnSwiGlu,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""npu::npu_swiglu"", ""aclnnSwiGlu""]",1790085076513989.570,7.668,1790085076514028397,8048768712704,Node@launch,True,True,torch_npu
9176,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1379,46,1790085076514044.017,22.021,step=3,aclnnMatmul,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076514026.494,1.695,1790085076514044017,8070243549184,Node@launch,True,True,aten_to_aclnn
9178,AddRmsNormBias,AI_VECTOR_CORE,1380,46,1790085076514100.199,11.0205,step=3,aclnnAddRmsNormBias,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076514080.849,2.352,1790085076514100199,8096013352960,Node@launch,True,True,ascend_custom_cpp
9180,aclnnAddmm_CastAiCore_Cast,AI_VECTOR_CORE,1381,46,1790085076514144.421,1.1,step=3,aclnnAddmm,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076514122.666,2.292,1790085076514144421,8117488189440,Node@launch,True,True,aten_to_aclnn
9182,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,1382,46,1790085076514147.521,8.9005,step=3,aclnnAddmm,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076514122.666,2.292,1790085076514147521,8126078124032,Node@launch,True,True,aten_to_aclnn
9184,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1383,46,1790085076514200.663,2.5605,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076514178.085,2.57,1790085076514200663,8143257993216,Node@launch,True,True,aten_to_aclnn
9186,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1384,46,1790085076514204.124,2.52,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076514186.058,1.083,1790085076514204124,8160437862400,Node@launch,True,True,aten_to_aclnn
9188,_triton_rope,AI_VECTOR_CORE,1385,46,1790085076514377.071,11.82,step=3,_triton_rope,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""_triton_rope""]",1790085076514356.152,3.094,1790085076514377071,8186207666176,Node@launch,True,True,triton
9190,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1386,46,1790085076514487.675,2.72,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076514461.847,6.352,1790085076514487675,8199092568064,Node@launch,True,True,atb
9192,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,1387,46,1790085076514563.698,15.541,step=3,ReshapeCacheOperation,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""ReshapeCacheOperation""]",1790085076514479.261,1.96,1790085076514563698,8224862371840,Node@launch,True,True,atb
9194,aclnnContiguous_SliceAiCore_Slice,AI_VECTOR_CORE,1388,46,1790085076514633.321,2.48,step=3,aclnnFusedInferAttentionScoreV3,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076514574.535,1.259,1790085076514633321,8284991913984,Node@launch,True,True,torch_npu
9196,FusedInferAttentionScore,MIX_AIC,1389,46,1790085076514681.483,27.081,step=3,aclnnFusedInferAttentionScoreV3,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076514574.535,1.259,1790085076514681483,8306466750464,Node@launch,True,True,torch_npu
10473,MEMCPY_ASYNC,SDMA_SQE,1390,46,1790085076514709.324,1.02,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076514597.851,1.218,1790085076514709324,8319351652352,AscendCL@aclnnInplaceCopy,True,False,runtime_copy
9198,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1391,46,1790085076514710.364,8.0605,step=3,aclnnMatmul,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076514672.655,0.602,1790085076514710364,8349416423424,Node@launch,True,True,aten_to_aclnn
9200,AddRmsNormBias,AI_VECTOR_CORE,1392,46,1790085076514747.165,12.9805,step=3,aclnnAddRmsNormBias,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076514726.553,2.831,1790085076514747165,8375186227200,Node@launch,True,True,ascend_custom_cpp
9202,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1393,46,1790085076514788.427,22.781,step=3,aclnnMatmul,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076514766.364,3.275,1790085076514788427,8396661063680,Node@launch,True,True,aten_to_aclnn
9204,SwiGlu,AI_VECTOR_CORE,1394,46,1790085076514818.428,15.9605,step=3,aclnnSwiGlu,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""npu::npu_swiglu"", ""aclnnSwiGlu""]",1790085076514795.616,8.982,1790085076514818428,8422430867456,Node@launch,True,True,torch_npu
9206,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1395,46,1790085076514843.669,22.1405,step=3,aclnnMatmul,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076514834.206,2.216,1790085076514843669,8443905703936,Node@launch,True,True,aten_to_aclnn
9208,AddRmsNormBias,AI_VECTOR_CORE,1396,46,1790085076514904.632,10.26,step=3,aclnnAddRmsNormBias,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076514888.248,2.401,1790085076514904632,8469675507712,Node@launch,True,True,ascend_custom_cpp
9210,aclnnAddmm_CastAiCore_Cast,AI_VECTOR_CORE,1397,46,1790085076514948.693,1.18,step=3,aclnnAddmm,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076514928.746,2.409,1790085076514948693,8491150344192,Node@launch,True,True,aten_to_aclnn
9212,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,1398,46,1790085076514952.054,9.06,step=3,aclnnAddmm,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076514928.746,2.409,1790085076514952054,8499740278784,Node@launch,True,True,aten_to_aclnn
9214,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1399,46,1790085076515001.675,2.6005,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076514985.177,2.148,1790085076515001675,8516920147968,Node@launch,True,True,aten_to_aclnn
9216,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1400,46,1790085076515004.296,2.46,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076514993.219,1.055,1790085076515004296,8534100017152,Node@launch,True,True,aten_to_aclnn
9218,_triton_rope,AI_VECTOR_CORE,1401,46,1790085076515182.643,12.5205,step=3,_triton_rope,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""_triton_rope""]",1790085076515162.024,2.977,1790085076515182643,8559869820928,Node@launch,True,True,triton
9220,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1402,46,1790085076515288.567,2.36,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076515269.845,4.577,1790085076515288567,8572754722816,Node@launch,True,True,atb
9222,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,1403,46,1790085076515309.868,10.4405,step=3,ReshapeCacheOperation,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""ReshapeCacheOperation""]",1790085076515288.249,1.61,1790085076515309868,8598524526592,Node@launch,True,True,atb
9224,aclnnContiguous_SliceAiCore_Slice,AI_VECTOR_CORE,1404,46,1790085076515406.292,2.56,step=3,aclnnFusedInferAttentionScoreV3,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076515381.525,2.855,1790085076515406292,8645769166848,Node@launch,True,True,torch_npu
9226,FusedInferAttentionScore,MIX_AIC,1405,46,1790085076515424.392,36.8615,step=3,aclnnFusedInferAttentionScoreV3,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076515381.525,2.855,1790085076515424392,8667244003328,Node@launch,True,True,torch_npu
10475,MEMCPY_ASYNC,SDMA_SQE,1406,46,1790085076515461.914,1.04,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076515403.020,1.153,1790085076515461914,8693013807104,AscendCL@aclnnInplaceCopy,True,False,runtime_copy
9228,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1407,46,1790085076515490.175,7.5405,step=3,aclnnMatmul,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076515474.180,2.274,1790085076515490175,8723078578176,Node@launch,True,True,aten_to_aclnn
9230,AddRmsNormBias,AI_VECTOR_CORE,1408,46,1790085076515546.817,14.0805,step=3,aclnnAddRmsNormBias,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076515528.431,2.743,1790085076515546817,8748848381952,Node@launch,True,True,ascend_custom_cpp
9232,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1409,46,1790085076515589.099,23.921,step=3,aclnnMatmul,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076515568.114,2.485,1790085076515589099,8770323218432,Node@launch,True,True,aten_to_aclnn
9234,SwiGlu,AI_VECTOR_CORE,1410,46,1790085076515616.920,15.2605,step=3,aclnnSwiGlu,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""npu::npu_swiglu"", ""aclnnSwiGlu""]",1790085076515596.191,7.929,1790085076515616920,8796093022208,Node@launch,True,True,torch_npu
9236,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1411,46,1790085076515651.421,22.461,step=3,aclnnMatmul,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076515634.027,2.301,1790085076515651421,8817567858688,Node@launch,True,True,aten_to_aclnn
9238,AddRmsNormBias,AI_VECTOR_CORE,1412,46,1790085076515701.923,10.7805,step=3,aclnnAddRmsNormBias,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076515688.311,2.352,1790085076515701923,8843337662464,Node@launch,True,True,ascend_custom_cpp
9240,aclnnAddmm_CastAiCore_Cast,AI_VECTOR_CORE,1413,46,1790085076515743.505,1.14,step=3,aclnnAddmm,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076515727.994,2.505,1790085076515743505,8864812498944,Node@launch,True,True,aten_to_aclnn
9242,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,1414,46,1790085076515745.945,9.0005,step=3,aclnnAddmm,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076515727.994,2.505,1790085076515745945,8873402433536,Node@launch,True,True,aten_to_aclnn
9244,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1415,46,1790085076515803.128,2.68,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076515782.192,2.383,1790085076515803128,8890582302720,Node@launch,True,True,aten_to_aclnn
9246,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1416,46,1790085076515806.668,2.52,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076515790.158,0.888,1790085076515806668,8907762171904,Node@launch,True,True,aten_to_aclnn
9248,_triton_rope,AI_VECTOR_CORE,1417,46,1790085076515972.734,12.4605,step=3,_triton_rope,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""_triton_rope""]",1790085076515956.185,3.309,1790085076515972734,8933531975680,Node@launch,True,True,triton
9250,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1418,46,1790085076516084.919,2.52,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076516059.750,6.685,1790085076516084919,8950711844864,Node@launch,True,True,atb
9252,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,1419,46,1790085076516097.959,10.6005,step=3,ReshapeCacheOperation,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""ReshapeCacheOperation""]",1790085076516079.447,1.69,1790085076516097959,8972186681344,Node@launch,True,True,atb
9254,aclnnContiguous_SliceAiCore_Slice,AI_VECTOR_CORE,1420,46,1790085076516196.443,2.44,step=3,aclnnFusedInferAttentionScoreV3,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076516169.200,2.612,1790085076516196443,9019431321600,Node@launch,True,True,torch_npu
